departures_scheduled,departures_performed,payload,seats,passengers,freight,mail,distance,ramp_to_ramp,air_time,unique_carrier,airline_id,unique_carrier_name,region,carrier,carrier_name,carrier_group,carrier_group_new,origin_airport_id,origin_city_market_id,origin,origin_city_name,origin_country,origin_country_name,dest_airport_id,dest_city_market_id,dest,dest_city_name,dest_country,dest_country_name,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,class,data_source,row_num
0,9,749252,2259,1977,0,0,1914,0,0,JD,21821,Beijing Capital Airlines,I,JD,Beijing Capital Airlines,0,0,12115,32115,HGH,"Hangzhou, China",CN,China,14955,34955,SPN,"Saipan, TT",US,United States,6,696,1,2019,1,4,F,IF,1
0,10,482000,680,502,0,0,2378,2922,2766,1EQ,21518,"KaiserAir, Inc.",D,1EQ,"KaiserAir, Inc.",1,4,12758,32758,KOA,"Kona, HI",US,United States,13796,32457,OAK,"Oakland, CA",US,United States,6,614,1,2019,1,5,L,DU,1
0,1,2427,12,2,0,0,4189,0,0,26Q,21651,Albinati aviation Limited,I,26Q,Albinati aviation Limited,0,0,12264,30852,IAD,"Washington, DC",US,United States,15326,35326,TRN,"Turin, Italy",IT,Italy,7,775,1,2019,1,9,L,IF,1
0,5,5500,30,11,0,1298,15,75,55,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,30113,BET,"Bethel, AK",US,United States,12709,32709,KKI,"Akiachak, AK",US,United States,0,79,3,2019,1,1,F,DU,1
0,4,988233,0,0,744801,0,4969,0,0,P3,21780,Cargologicair Limited,I,P3,Cargologicair Limited,0,0,13930,30977,ORD,"Chicago, IL",US,United States,15058,31345,SVO,"Moscow, Russia",RU,Russia,8,820,2,2019,1,10,G,IF,1
0,1,0,232,0,0,0,3354,0,0,LS,21624,Jet2.com,I,LS,Jet2.com,0,0,13165,33165,MAN,"Manchester, United Kingdom",GB,United Kingdom,11618,31703,EWR,"Newark, NJ",US,United States,6,622,1,2019,1,7,F,IF,1
0,1,264000,0,0,63800,0,3293,0,0,ADB,20110,Antonov Company,I,ADB,Antonov Company,0,0,10884,30884,CAY,"Cayenne, French Guiana",GF,French Guiana,12266,31453,IAH,"Houston, TX",US,United States,8,880,2,2019,1,7,P,IF,1
62,47,85540,376,264,0,0,186,3760,3102,3E,21253,"Multi-Aero, Inc. d/b/a Air Choice One",D,0MQ,"Multi-Aero, Inc. d/b/a Air Choice One",1,6,10744,30744,BRL,"Burlington, IA",US,United States,13930,30977,ORD,"Chicago, IL",US,United States,4,415,1,2019,1,1,F,DU,1
0,9,351591,2754,1739,0,0,7248,0,0,CA,19543,Air China,I,CA,Air China,0,0,12892,32575,LAX,"Los Angeles, CA",US,United States,15113,35113,SZX,"Shenzhen, China",CN,China,6,889,1,2019,1,15,F,IF,1
0,16,711674,3520,2293,0,0,2792,0,0,WW,21598,WOW Air ehf,I,WW,WOW Air ehf,0,0,12651,32651,KEF,"Keflavik/Reykjavik, Iceland",IS,Iceland,11433,31295,DTW,"Detroit, MI",US,United States,6,699,1,2019,1,6,F,IF,1
31,30,1500200,5670,5314,3738,28892,2409,10080,9485,HA,19690,Hawaiian Airlines Inc.,D,HA,Hawaiian Airlines Inc.,3,3,13796,32457,OAK,"Oakland, CA",US,United States,12173,32134,HNL,"Honolulu, HI",US,United States,6,721,1,2019,1,5,F,DU,1
0,43,3571845,9287,8495,1368765,0,4406,0,0,4M,21084,LAN Argentina,I,4M,LAN Argentina,0,0,11625,30181,EZE,"Ezeiza, Argentina",AR,Argentina,13303,32467,MIA,"Miami, FL",US,United States,6,626,1,2019,1,9,F,IF,1
0,1,4500,16,16,0,0,2378,320,294,34Q,21854,"Polaris Aviation Solutions, LLC",D,34Q,"Polaris Aviation Solutions, LLC",1,4,12758,32758,KOA,"Kona, HI",US,United States,13796,32457,OAK,"Oakland, CA",US,United States,6,612,1,2019,1,5,L,DU,1
0,14,596473,2520,1503,0,0,1597,0,0,5J,21677,Cebu Air Inc d/b/a Cebu Pacific Air,I,5J,Cebu Air Inc d/b/a Cebu Pacific Air,0,0,12016,32016,GUM,"Guam, TT",US,United States,13408,33408,MNL,"Manila, Philippines",PH,Philippines,6,694,1,2019,1,4,F,IF,1
0,2,3516,16,0,0,0,921,0,0,LXQ,21995,Luxaviation Germany GmbH,I,LXQ,Luxaviation Germany GmbH,0,0,13303,32467,MIA,"Miami, FL",US,United States,12264,30852,IAD,"Washington, DC",US,United States,6,667,1,2019,1,2,L,DF,1
0,1,3003,15,4,0,0,407,0,0,IFQ,22010,FAI rent-a-jet AG,I,IFQ,FAI rent-a-jet AG,0,0,13796,32457,OAK,"Oakland, CA",US,United States,12889,32211,LAS,"Las Vegas, NV",US,United States,6,658,1,2019,1,1,L,DF,1
0,19,965956,3534,2944,15827,0,2395,0,0,S4,20360,Sata Internacional,I,S4,Sata Internacional,0,0,14051,34051,PDL,"Ponta Delgada, Portugal",PT,Portugal,10721,30721,BOS,"Boston, MA",US,United States,6,699,1,2019,1,5,F,IF,1
0,43,99540,379,218,413,350,127,2298,2212,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,15124,35124,TAL,"Tanana, AK",US,United States,11630,31517,FAI,"Fairbanks, AK",US,United States,4,416,1,2019,1,1,F,DU,1
0,5,38700,153,11,0,0,792,853,797,7H,20327,"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",D,7H,"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",1,5,11445,31445,DUT,"Unalaska, AK",US,United States,10299,30299,ANC,"Anchorage, AK",US,United States,4,483,3,2019,1,2,L,DU,1
0,1,1260,6,3,0,0,15,13,9,Z3,20322,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",D,Z3,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",1,5,11336,31336,DLG,"Dillingham, AK",US,United States,11053,31053,CLP,"Clarks Point, AK",US,United States,0,35,1,2019,1,1,L,DU,1
2170,46,74440,276,0,0,46,59,1860,0,GCH,20267,Grand Canyon Helicopters,D,GCH,Grand Canyon Helicopters,1,6,10661,30661,BLD,"Boulder City, NV",US,United States,10011,30011,1G4,"Peach Springs, AZ",US,United States,3,340,1,2019,1,1,F,DU,1
0,31,1210959,4713,2907,5738,0,2194,0,0,GU,22005,"Aviateca, S.A.",I,GU,"Aviateca, S.A.",0,0,12892,32575,LAX,"Los Angeles, CA",US,United States,12010,32010,GUA,"Guatemala City, Guatemala",GT,Guatemala,6,694,1,2019,1,5,F,IF,1
0,4,968000,0,0,692380,0,3771,0,0,C8,21580,Cargolux Italia SpA,I,C8,Cargolux Italia SpA,0,0,12478,31703,JFK,"New York, NY",US,United States,13113,33113,LUX,"Luxembourg, Luxembourg",LU,Luxembourg,8,820,2,2019,1,8,G,IF,1
0,90,11484000,31530,27529,1090252,0,6469,0,0,BR,20005,Eva Airways Corporation,I,BR,Eva Airways Corporation,0,0,14771,32457,SFO,"San Francisco, CA",US,United States,15306,35306,TPE,"Taipei, Taiwan",TW,Taiwan,6,627,1,2019,1,13,F,IF,1
11,11,33000,1,0,12822,0,199,816,684,CH,20257,Bemidji Airlines,D,CH,Bemidji Airlines,1,6,13487,31650,MSP,"Minneapolis, MN",US,United States,10631,30631,BJI,"Bemidji, MN",US,United States,4,404,2,2019,1,1,F,DU,1
0,1,11118,50,42,0,0,264,65,47,AX,20237,Trans States Airlines,D,AX,Trans States Airlines,1,5,13277,33277,MGM,"Montgomery, AL",US,United States,10693,30693,BNA,"Nashville, TN",US,United States,6,675,1,2019,1,1,L,DU,1
9,8,18800,72,37,452,0,108,400,336,2EQ,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,2EQ,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,15171,35171,TEK,"Tatitlek, AK",US,United States,13467,30299,MRI,"Anchorage, AK",US,United States,4,415,3,2019,1,1,F,DU,1
0,1,35000,168,1,0,0,0,105,75,XP,20207,XTRA Airways,D,XP,XTRA Airways,1,1,14107,30466,PHX,"Phoenix, AZ",US,United States,14107,30466,PHX,"Phoenix, AZ",US,United States,6,617,1,2019,1,1,L,DU,1
0,8,1126400,0,0,583697,0,1552,0,0,QT,19953,Transportes Aereos Mercantiles Panamericanos S.A,I,QT,Transportes Aereos Mercantiles Panamericanos S.A,0,0,13303,32467,MIA,"Miami, FL",US,United States,11052,31052,CLO,"Cali, Colombia",CO,Colombia,6,696,2,2019,1,4,G,IF,1
0,36,17312400,0,0,4737706,0,7094,28036,26752,9S,20190,Southern Air Inc.,I,9S,Southern Air Inc.,2,2,11193,33105,CVG,"Cincinnati, OH",US,United States,10480,30480,BAH,"Manama, Bahrain",BH,Bahrain,8,819,2,2019,2,15,P,IU,1
9,9,108756,0,0,36248,0,159,454,372,EM,20263,Empire Airlines Inc.,D,EM,Empire Airlines Inc.,1,5,16101,36101,YKM,"Yakima, WA",US,United States,11884,31884,GEG,"Spokane, WA",US,United States,4,441,2,2019,2,1,G,DU,1
0,1,213390,0,0,17131,0,348,72,53,8C,19874,Air Transport International,D,8C,Air Transport International,2,2,13244,33244,MEM,"Memphis, TN",US,United States,13495,33495,MSY,"New Orleans, LA",US,United States,6,625,2,2019,2,1,P,DU,1
31,29,1344400,5162,3773,16463,465,2182,8271,7375,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14747,30559,SEA,"Seattle, WA",US,United States,10397,30397,ATL,"Atlanta, GA",US,United States,6,888,1,2019,2,5,F,DU,1
0,1,5031,14,10,2022,0,4956,0,0,GCQ,21954,Glock Aviation GmbH,I,GCQ,Glock Aviation GmbH,0,0,12726,32726,KLU,"Klagenfurt, Austria",AT,Austria,11790,30397,FTY,"Atlanta, GA",US,United States,6,788,1,2019,2,10,L,IF,1
0,28,1170400,4872,4352,3062,0,2795,0,0,LP,20188,Lan Peru Airlines,I,LP,Lan Peru Airlines,0,0,12986,32986,LIM,"Lima, Peru",PE,Peru,13204,31454,MCO,"Orlando, FL",US,United States,6,694,1,2019,2,6,F,IF,1
0,1,118800,0,0,94589,0,4216,0,0,M3,20156,ABSA-Aerolinhas Brasileiras,I,M3,ABSA-Aerolinhas Brasileiras,0,0,13303,32467,MIA,"Miami, FL",US,United States,10952,30952,CFB,"Cabo Frio, Brazil",BR,Brazil,6,626,2,2019,2,9,G,IF,1
0,10,1276000,3090,2800,160039,0,7231,0,0,CZ,20133,China Southern Airlines,I,CZ,China Southern Airlines,0,0,10877,30877,CAN,"Guangzhou, China",CN,China,12892,32575,LAX,"Los Angeles, CA",US,United States,6,637,3,2019,2,15,F,IF,1
0,3,117190,450,364,449,0,2082,0,0,AV,19537,Aerovias Nacl De Colombia,I,AV,Aerovias Nacl De Colombia,0,0,12478,31703,JFK,"New York, NY",US,United States,11164,31164,CTG,"Cartagena, Colombia",CO,Colombia,6,694,1,2019,2,5,F,IF,1
0,1,2079,9,0,0,0,94,0,0,2OQ,21749,Talofa Airways Limited,I,2OQ,Talofa Airways Limited,0,0,10338,30338,APW,"Apia, Samoa",WS,Samoa,14222,34222,PPG,"Pago Pago, TT",US,United States,4,410,1,2019,2,1,F,IF,1
0,2,88000,0,0,8822,0,1749,0,0,2GQ,21693,Cavok Air LLC,I,2GQ,Cavok Air LLC,0,0,16268,36268,YYT,"St. John's, Canada",CA,Canada,10994,30994,CHS,"Charleston, SC",US,United States,5,507,2,2019,2,4,P,IF,1
0,1,93425,288,268,15739,0,4202,0,0,IB,19547,Iberia Air Lines Of Spain,I,IB,Iberia Air Lines Of Spain,0,0,13930,30977,ORD,"Chicago, IL",US,United States,13156,31584,MAD,"Madrid, Spain",ES,Spain,6,696,1,2019,2,9,F,IF,1
0,8,1189571,0,0,529914,0,2402,0,0,O6,21667,Oceanair Linhas Aereas S A,I,O6,Oceanair Linhas Aereas S A,0,0,13303,32467,MIA,"Miami, FL",US,United States,13166,33166,MAO,"Manaus, Brazil",BR,Brazil,6,696,2,2019,2,5,G,IF,1
0,9,1113928,2700,1904,57851,0,3629,0,0,LA,19552,Lan-Chile Airlines,I,LA,Lan-Chile Airlines,0,0,12478,31703,JFK,"New York, NY",US,United States,12986,32986,LIM,"Lima, Peru",PE,Peru,6,889,1,2019,2,8,F,IF,1
0,12,2244000,0,0,709986,0,935,0,0,LH,19554,Lufthansa German Airlines,I,LH,Lufthansa German Airlines,0,0,13252,33252,MEX,"Mexico City, Mexico",MX,Mexico,11298,30194,DFW,"Dallas/Fort Worth, TX",US,United States,7,740,2,2019,2,2,G,IF,1
44,42,159600,336,257,0,0,321,5040,4620,9X,21618,"Southern Airways Express, dba Mokulele Airlines",D,1RQ,Sun Air Express LLC dba Sun Air International,1,6,11298,30194,DFW,"Dallas/Fort Worth, TX",US,United States,12207,32207,HRO,"Harrison, AR",US,United States,4,416,1,2019,2,1,F,DU,1
0,1,1600,8,4,0,0,0,10,0,4B,21599,Boutique Air,D,4B,Boutique Air,1,6,11283,31283,DDC,"Dodge City, KS",US,United States,11283,31283,DDC,"Dodge City, KS",US,United States,4,479,1,2019,2,1,F,DU,1
0,1,2310,8,5,0,0,560,0,0,1UQ,21590,Gainjet Aviation SA,I,1UQ,Gainjet Aviation SA,0,0,10581,30581,BGR,"Bangor, ME",US,United States,10821,30852,BWI,"Baltimore, MD",US,United States,6,669,1,2019,2,2,L,DF,1
0,9,383064,1152,318,0,0,1133,0,0,PY,19565,Surinam Airways Limited,I,PY,Surinam Airways Limited,0,0,13303,32467,MIA,"Miami, FL",US,United States,10411,30411,AUA,"Aruba, Aruba",AW,Aruba,6,619,1,2019,2,3,F,IF,1
0,21,1917300,5565,4534,115841,0,6236,0,0,RJ,19568,Alia-(The) Royal Jordanian,I,RJ,Alia-(The) Royal Jordanian,0,0,13930,30977,ORD,"Chicago, IL",US,United States,10287,30164,AMM,"Amman, Jordan",JO,Jordan,6,887,1,2019,2,13,F,IF,1
0,7,245000,0,0,54605,0,84,2718,248,1TQ,21577,Rhoades Aviation dba Transair,D,1TQ,Rhoades Aviation dba Transair,1,4,12758,32758,KOA,"Kona, HI",US,United States,13830,33830,OGG,"Kahului, HI",US,United States,6,620,2,2019,2,1,P,DU,1
0,32,70400,256,0,44093,0,73,1115,955,1SQ,21570,Star Marianas Air Inc.,D,1SQ,Star Marianas Air Inc.,1,6,14955,34955,SPN,"Saipan, TT",US,United States,14582,34582,ROP,"Rota, TT",US,United States,1,194,2,2019,2,1,P,DU,1
0,1,5689,13,2,0,0,797,0,0,1HQ,21548,International Jet Management GmbH,I,1HQ,International Jet Management GmbH,0,0,10423,30423,AUS,"Austin, TX",US,United States,15376,30436,TUS,"Tucson, AZ",US,United States,6,658,1,2019,2,2,L,DF,1
0,56,2950748,16071,14739,0,0,2001,0,0,LJ,21416,Jin Air Co Ltd.,I,LJ,Jin Air Co Ltd.,0,0,12016,32016,GUM,"Guam, TT",US,United States,12277,31945,ICN,"Seoul, South Korea",KR,South Korea,6,627,1,2019,2,5,F,IF,1
0,1,4121,11,2,0,0,3272,0,0,10Q,21407,Swiss Air Ambulance,I,10Q,Swiss Air Ambulance,0,0,14487,33792,RDD,"Redding, CA",US,United States,16178,36178,YQX,"Gander, Canada",CA,Canada,6,669,1,2019,2,7,L,IF,1
0,10,764878,3350,3091,87575,0,5504,0,0,JQ,21356,Jetstar Airways Pty Limited,I,JQ,Jetstar Airways Pty Limited,0,0,12173,32134,HNL,"Honolulu, HI",US,United States,13243,33238,MEL,"Melbourne, Australia",AU,Australia,6,887,1,2019,2,12,F,IF,1
0,12,1055881,3348,1886,0,0,4540,0,0,EI,19623,Aer Lingus Plc,I,EI,Aer Lingus Plc,0,0,11435,31435,DUB,"Dublin, Ireland",IE,Ireland,14747,30559,SEA,"Seattle, WA",US,United States,6,696,1,2019,2,10,F,IF,1
0,1,6717,14,3,0,0,3449,0,0,0QQ,21308,TAG Aviation (UK) Ltd.,I,0QQ,TAG Aviation (UK) Ltd.,0,0,15167,35167,TEB,"Teterboro, NJ",US,United States,13094,30730,LTN,"London, United Kingdom",GB,United Kingdom,7,775,1,2019,2,7,L,IF,1
0,116,2168736,8584,5781,0,0,434,0,0,PD,21226,"Porter Airlines, Inc.",I,PD,"Porter Airlines, Inc.",0,0,16215,36106,YTZ,"Toronto, Canada",CA,Canada,10721,30721,BOS,"Boston, MA",US,United States,4,482,1,2019,2,1,F,IF,1
0,1,2603,10,3,0,0,3084,0,0,CAZ,21202,CAT Aviation,I,CAZ,CAT Aviation,0,0,14918,34918,SNN,"Shannon, Ireland",IE,Ireland,15167,35167,TEB,"Teterboro, NJ",US,United States,6,682,1,2019,2,7,L,IF,1
11,9,106200,450,277,0,0,515,933,676,C5,20445,"Commutair Aka Champlain Enterprises, Inc.",D,C5,"Commutair Aka Champlain Enterprises, Inc.",1,6,14685,34685,SAV,"Savannah, GA",US,United States,12264,30852,IAD,"Washington, DC",US,United States,6,675,1,2019,2,2,F,DU,1
0,3,81000,0,0,142,69514,164,148,136,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,1,10551,30113,BET,"Bethel, AK",US,United States,11550,31550,EMK,"Emmonak, AK",US,United States,2,218,2,2019,2,1,G,DU,1
0,28,4620000,13692,7304,651845,0,3995,0,0,EK,20392,Emirates,I,EK,Emirates,0,0,13560,32987,MXP,"Milan, Italy",IT,Italy,12478,31703,JFK,"New York, NY",US,United States,8,882,1,2019,2,8,F,IF,1
0,18,122400,540,143,0,0,212,1164,786,1WQ,21596,Ultimate JetCharters LLC dba Ultimate Air Shuttle,D,1WQ,Ultimate JetCharters LLC dba Ultimate Air Shuttle,1,6,14050,30397,PDK,"Atlanta, GA",US,United States,11057,31057,CLT,"Charlotte, NC",US,United States,6,632,1,2019,3,1,L,DU,1
0,30,932732,3720,3150,950,0,1507,0,0,AM,19534,Aeromexico,I,AM,Aeromexico,0,0,13252,33252,MEX,"Mexico City, Mexico",MX,Mexico,12889,32211,LAS,"Las Vegas, NV",US,United States,6,612,1,2019,3,4,F,IF,1
0,3,168300,675,647,3918,0,2413,0,0,FI,19546,Icelandair,I,FI,Icelandair,0,0,10721,30721,BOS,"Boston, MA",US,United States,12651,32651,KEF,"Keflavik/Reykjavik, Iceland",IS,Iceland,6,623,1,2019,3,5,F,IF,1
0,43,3423103,10146,8159,534116,0,7161,0,0,QF,19566,Qantas Airways Ltd.,I,QF,Qantas Airways Ltd.,0,0,12892,32575,LAX,"Los Angeles, CA",US,United States,10696,30696,BNE,"Brisbane, Australia",AU,Australia,6,889,1,2019,3,15,F,IF,1
0,31,3943672,6572,5005,1435986,0,6744,0,0,NH,19791,All Nippon Airways Co.,I,NH,All Nippon Airways Co.,0,0,13744,32169,NRT,"Tokyo, Japan",JP,Japan,12478,31703,JFK,"New York, NY",US,United States,6,637,1,2019,3,14,F,IF,1
0,1,91740,345,57,0,0,4332,0,0,BY,19869,Britannia Airways Ltd.,I,BY,Britannia Airways Ltd.,0,0,14761,34761,SFB,"Sanford, FL",US,United States,12966,30730,LGW,"London, United Kingdom",GB,United Kingdom,6,889,1,2019,3,9,L,IF,1
0,1,232018,0,0,0,0,4623,600,580,FX,20107,Federal Express Corporation,A,FX,Federal Express Corporation,3,3,12957,32957,LGG,"Liege, Belgium",BE,Belgium,13244,33244,MEM,"Memphis, TN",US,United States,6,683,2,2019,3,10,P,IU,1
0,34,2692800,10064,8678,489980,0,4095,0,0,TN,20162,Air Tahiti Nui,I,TN,Air Tahiti Nui,0,0,14228,34228,PPT,"Papeete, French Polynesia",PF,French Polynesia,12892,32575,LAX,"Los Angeles, CA",US,United States,8,871,1,2019,3,9,F,IF,1
0,1,13500,0,0,4200,0,1387,180,162,GFQ,20166,Gulf And Caribbean Cargo,D,GFQ,Gulf And Caribbean Cargo,1,1,13256,33256,MFE,"Mission/McAllen/Edinburg, TX",US,United States,16091,31295,YIP,"Detroit, MI",US,United States,6,629,2,2019,3,3,P,DU,1
0,5,506000,1575,896,9693,0,4879,0,0,8R,20234,Edelweiss Air Ag,I,8R,Edelweiss Air Ag,0,0,15304,33195,TPA,"Tampa, FL",US,United States,16321,36321,ZRH,"Zurich, Switzerland",CH,Switzerland,6,696,1,2019,3,10,F,IF,1
8,8,12600,27,4,143,1232,97,656,576,ELL,20261,Ellis Air Taxi Inc.,D,ELL,Ellis Air Taxi Inc.,1,9,11924,31924,GKN,"Gulkana, AK",US,United States,13564,33564,MXY,"McCarthy, AK",US,United States,0,35,3,2019,3,1,F,DU,1
44,44,668800,3344,2229,0,0,266,3157,2119,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12892,32575,LAX,"Los Angeles, CA",US,United States,13476,34922,MRY,"Monterey, CA",US,United States,6,673,1,2019,3,1,F,DU,1
0,107,139100,535,146,0,100,24,2140,1926,2E,20319,Smokey Bay Air Inc.,D,2E,Smokey Bay Air Inc.,1,5,14088,34088,PGM,"Port Graham, AK",US,United States,12184,30009,HOM,"Homer, AK",US,United States,0,35,3,2019,3,1,F,DU,1
0,10,26594,90,22,1678,1988,130,484,408,4W,20323,Warbelow,D,4W,Warbelow,1,5,11630,31517,FAI,"Fairbanks, AK",US,United States,12370,32370,IRC,"Circle, AK",US,United States,1,194,1,2019,3,1,F,DU,1
0,2,6000,18,6,0,0,89,56,48,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,12671,32671,KGK,"Koliganek, AK",US,United States,12748,32748,KNK,"Kokhanok, AK",US,United States,4,479,1,2019,3,1,L,DU,1
60,60,2736000,13680,12532,0,0,1121,10372,8743,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,13204,31454,MCO,"Orlando, FL",US,United States,10721,30721,BOS,"Boston, MA",US,United States,6,699,1,2019,3,3,F,DU,1
55,55,2480689,10065,8448,0,0,2310,19428,17969,SY,20422,Sun Country Airlines d/b/a MN Airlines,L,SY,Sun Country Airlines d/b/a MN Airlines,2,2,14293,34293,PUJ,"Punta Cana, Dominican Republic",DO,Dominican Republic,13487,31650,MSP,"Minneapolis, MN",US,United States,6,614,1,2019,3,5,F,IU,1
0,29,858458,7595,4288,0,0,1486,0,0,9V,21142,"Avior Airlines, C.A.",I,9V,"Avior Airlines, C.A.",0,0,13303,32467,MIA,"Miami, FL",US,United States,10658,30658,BLA,"Barcelona, Venezuela",VE,Venezuela,8,871,1,2019,3,3,F,IF,1
0,1,23364,18,8,0,0,3766,0,0,SVW,21160,"Global Jet Luxembourg, Sa",I,SVW,"Global Jet Luxembourg, Sa",0,0,10581,30581,BGR,"Bangor, ME",US,United States,14250,34250,PSA,"Pisa, Italy",IT,Italy,6,698,1,2019,3,8,L,IF,1
0,4,58291,756,276,0,0,54,0,0,WG,21231,Sunwing Airlines Inc.,I,WG,Sunwing Airlines Inc.,0,0,11252,31252,DAB,"Daytona Beach, FL",US,United States,13204,31454,MCO,"Orlando, FL",US,United States,6,614,1,2019,3,1,F,DF,1
0,1,4171,12,2,0,0,3907,0,0,FP,21306,TAG Aviation S.A.,I,FP,TAG Aviation S.A.,0,0,15167,35167,TEB,"Teterboro, NJ",US,United States,10746,30746,BRN,"Berne, Switzerland",CH,Switzerland,7,775,1,2019,3,8,L,IF,1
0,1,26400,19,17,0,0,852,0,0,CRV,21406,Acropolis Aviation Ltd.,I,CRV,Acropolis Aviation Ltd.,0,0,10540,30540,BED,"Bedford, MA",US,United States,13930,30977,ORD,"Chicago, IL",US,United States,6,698,1,2019,3,2,L,DF,1
0,1,2429,12,2,0,0,6012,0,0,PP,21421,Jet Aviation Business Jets AG,I,PP,Jet Aviation Business Jets AG,0,0,15618,32575,VNY,"Van Nuys, CA",US,United States,13103,33103,LUG,"Lugano, Switzerland",CH,Switzerland,7,775,1,2019,3,13,L,IF,1
0,21,6357815,0,0,3085674,0,4969,0,0,RU,21487,AirBridgeCargo Airlines Limited,I,RU,AirBridgeCargo Airlines Limited,0,0,15058,31345,SVO,"Moscow, Russia",RU,Russia,13930,30977,ORD,"Chicago, IL",US,United States,8,821,2,2019,3,10,G,IF,1
0,31,1156670,5859,5721,0,0,1561,0,0,7C,21592,Jeju Air Co Ltd.,I,7C,Jeju Air Co Ltd.,0,0,12016,32016,GUM,"Guam, TT",US,United States,12699,32400,KIX,"Osaka, Japan",JP,Japan,6,614,1,2019,3,4,F,IF,1
0,123,2278918,9336,6616,1313,0,359,0,0,KV,21611,Sky Regional Airlines Inc.,I,KV,Sky Regional Airlines Inc.,0,0,16271,36106,YYZ,"Toronto, Canada",CA,Canada,11278,30852,DCA,"Washington, DC",US,United States,6,673,1,2019,3,1,F,IF,1
0,5,180002,900,312,0,0,1084,0,0,VH,21670,Fast Colombia SAS d/b/a Viva Colombia,I,VH,Fast Colombia SAS d/b/a Viva Colombia,0,0,13303,32467,MIA,"Miami, FL",US,United States,14900,34900,SMR,"Santa Marta, Colombia",CO,Colombia,6,694,1,2019,3,3,F,IF,1
0,9,814519,1890,700,99970,0,5831,0,0,J2,21692,Azerbaijan Airlines CJSC,I,J2,Azerbaijan Airlines CJSC,0,0,12478,31703,JFK,"New York, NY",US,United States,10482,30482,GYD,"Baku, Azerbaijan",AZ,Azerbaijan,6,887,1,2019,3,12,F,IF,1
0,18,1197308,5922,5505,0,0,4117,0,0,TR,21860,Scoot Tigerair Pte Ltd d/b/a Scoot,I,TR,Scoot Tigerair Pte Ltd d/b/a Scoot,0,0,12699,32400,KIX,"Osaka, Japan",JP,Japan,12173,32134,HNL,"Honolulu, HI",US,United States,6,887,1,2019,3,9,F,IF,1
0,23,1243891,5382,4026,155760,0,7360,0,0,KQ,21949,Kenya Airways PLC,I,KQ,Kenya Airways PLC,0,0,13616,33616,NBO,"Nairobi, Kenya",KE,Kenya,12478,31703,JFK,"New York, NY",US,United States,6,887,3,2019,3,15,F,IF,1
0,0,0,0,0,0,0,269,62,47,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,11540,30615,ELP,"El Paso, TX",US,United States,15376,30436,TUS,"Tucson, AZ",US,United States,6,673,1,2019,4,1,F,DU,1
0,25,3025000,8600,6797,0,0,4353,0,0,DI,21924,Norwegian Air UK Limited,I,DI,Norwegian Air UK Limited,0,0,13204,31454,MCO,"Orlando, FL",US,United States,12966,30730,LGW,"London, United Kingdom",GB,United Kingdom,6,889,1,2019,4,9,F,IF,1
0,12,371580,0,0,24278,471,329,693,571,NC,20108,Northern Air Cargo Inc.,D,NC,Northern Air Cargo Inc.,1,1,11336,31336,DLG,"Dillingham, AK",US,United States,10299,30299,ANC,"Anchorage, AK",US,United States,6,619,2,2019,4,1,G,DU,1
0,2,2400,12,0,750,0,0,90,78,3AQ,21909,"Maritime Helicopters, Inc.",D,3AQ,"Maritime Helicopters, Inc.",1,5,14709,30073,SCC,"Deadhorse, AK",US,United States,14709,30073,SCC,"Deadhorse, AK",US,United States,3,362,1,2019,4,1,L,DU,1
212,212,339200,1696,865,389,0,17,3392,2544,NEW,20273,New England Airlines Inc.,D,NEW,New England Airlines Inc.,1,6,10613,30613,BID,"Block Island, RI",US,United States,15855,35855,WST,"Westerly, RI",US,United States,1,131,1,2019,4,1,F,DU,1
0,30,2720137,12450,12093,299119,0,6906,0,0,OZ,20277,Asiana Airlines Inc.,I,OZ,Asiana Airlines Inc.,0,0,12277,31945,ICN,"Seoul, South Korea",KR,South Korea,12478,31703,JFK,"New York, NY",US,United States,6,359,1,2019,4,14,F,IF,1
